ticker,date,last_open,last_high,last_low,last_close,last_volume,rvi,hlc3,ema,hma,tema,fwma,hwma,kama,swma,mi,atr,price_distance,mfi,obv,pvt
PKST,2025-09-04 00:30:07,13.565808312232686,13.704741582939597,13.317713794373866,13.436799049377441,150800,41.74684438733084,13.4864181422303,12.80213122182285,12.881537191919435,12.827271529439995,13.096504705387073,12.397316624899709,12.735579060000768,12.65579735438029,0.9813318419728686,0.4908889946672054,7.2815158681313275,63.646840576948854,340500.0,-6746920.104056545
DBD,2025-08-20 00:30:07,61.13999938964844,61.13999938964844,60.0,60.68000030517578,117900,34.500498985921766,60.606666564941406,59.65945077466988,62.767799245000404,61.54313904192751,61.104309662959444,60.06299258685178,60.29851182885716,61.420332972208655,1.0465202309708452,1.430844389379158,2.983606082429333,66.08925779633266,5129900.0,10822897.058600891
EBAY,2025-10-25 00:30:05,97.98999786376953,98.7699966430664,96.94000244140625,97.19999694824219,4351800,73.52758600414194,97.63666534423828,92.89160755891209,95.12478252955844,95.40998132585555,95.71357996255108,96.8438718930474,93.99990409910141,93.37933451334635,1.0253106653941797,2.7440640495421276,5.707322189678538,64.5733930049396,4392800.0,397577850.49543893
NKTR,2025-09-24 00:30:07,59.81999969482422,61.150001525878906,57.58000183105469,60.33000183105469,1876500,80.0264416583466,59.686668395996094,47.33013813356124,60.443565335872364,61.77859152144595,58.41493738832479,65.85573857105253,55.73376880956552,53.90199928283691,1.2529519667710778,3.4944208018582334,33.77978765142275,88.48168089446922,8552000.0,126833600.27539653
LBTYA,2025-08-07 00:30:07,11.050000190734863,11.09000015258789,10.8100004196167,10.899999618530273,3006900,65.43077853345275,10.933333396911621,10.34144674854428,10.72900443828467,10.797345439820164,10.841701729051277,10.748348194498071,10.390372989356655,10.382000096638997,1.2055916102251962,0.3419860552501939,6.674492433374074,60.083861099845016,32983600.0,125723183.34774473
ZYME,2025-08-12 00:30:05,12.510000228881836,13.069999694824219,12.5,13.020000457763672,366800,45.15580891461655,12.863333384195963,12.878204217844702,12.024415630241492,12.368685553144116,12.594954952905569,12.159805895148114,12.412225155676248,12.450666681925455,1.0806731164788614,0.6170939599636194,-1.643056032002484,24.31040808295149,4360700.0,14877176.365428176
OLMA,2025-09-04 00:30:06,6.320000171661377,6.400000095367432,5.985000133514404,6.349999904632568,3051200,59.22503535827487,6.245000044504802,5.632708087319342,6.056828493617829,6.190599334011132,6.166514885432298,6.207981834446138,5.592037530281937,5.774333302179972,1.2142238953078204,0.3995414742445789,15.067498617682034,53.73033550663916,9462700.0,56402421.139248684
MUSA,2025-10-24 00:30:05,380.1600036621094,386.6099853515625,379.5,379.5,276200,58.65971269132745,381.8699951171875,380.08811301256566,375.60406610926503,375.273736092563,377.72341714231123,368.84332079861684,382.80691820261814,377.81500244140625,1.0207802881044639,11.57848968721287,-0.44896391265175223,45.283868571676734,-1481400.0,-15249542.987780472
RH,2025-09-15 00:30:05,218.6999969482422,226.6300048828125,215.50999450683594,222.8300018310547,986800,35.295133577914896,221.65666707356772,227.36196060210955,231.28396858776796,228.20649922171125,224.89230425515325,227.89292914141606,224.59519937021204,233.3959991455078,1.029380190692142,12.569562200932898,-2.5943646613662614,29.169158723487342,-1787400.0,43712861.29568871
PATK,2025-08-03 00:30:08,98.60890845957594,98.73846520524478,95.27045769593299,97.7020492553711,400900,46.351253473159446,97.23699071884961,97.52564297713317,99.48402317261798,99.37688506236012,98.425902291572,99.73953045827513,97.15661079574747,99.1237932840983,1.0541480332036661,3.0829782039540548,-0.5850860538507583,49.36128850964242,-996400.0,5220876.58862496
NGD,2025-10-24 00:30:05,6.349999904632568,6.550000190734863,6.300000190734863,6.489999771118164,13816000,74.15857553881655,6.446666717529297,6.827310639626587,6.667392596125087,6.638868845860353,6.5599581389155235,6.508011815242651,7.038677810255608,6.937333297729492,1.140113717008127,0.339101632296488,-7.60908560479088,30.471216081223155,382577800.0,711117215.7330533
UAA,2025-09-16 00:30:10,4.880000114440918,4.929999828338623,4.820000171661377,4.860000133514404,10944200,37.94320691966916,4.870000044504802,5.137327789676874,4.967574499695847,4.845038188723844,4.906978058586142,4.8578907165277645,5.1124264007575135,5.029666678110758,0.82294536647752,0.20050122867093115,-3.5427188362194197,36.86758221660731,-124770100.0,-1052028319.343306
SVV,2025-08-03 00:30:08,11.140000343322754,11.479999542236328,10.319999694824219,11.470000267028809,2019600,59.331228635950026,11.089999834696451,10.34956130785102,10.29694112608443,10.455268972626863,10.669247909914228,10.285856751771073,10.440477327767587,10.238333384195965,1.1683415197313938,0.4944240802451697,11.586732348251818,65.03184221820361,4301500.0,21663197.327834237
ATR,2025-09-11 00:30:14,136.2453102876287,137.76966245161407,135.3685531518816,136.59402465820312,477500,44.41596942428517,136.57741342056627,138.7776696696461,136.2520276453588,135.77853372146814,136.6250470394606,135.58917496469346,139.0803830449173,137.05531209309896,0.9673063023335096,2.775387192253218,-1.0847453027434728,43.51130789497542,1861000.0,-9833199.36684908
BOLT,2025-08-17 00:00:06,5.210000038146973,5.451000213623047,5.099999904632568,5.150000095367432,48500,40.17430532426089,5.233666737874349,5.677926415468802,5.390322040582632,5.384132737270036,5.38753661740506,5.41433904761866,5.625560185909358,5.570666646957397,0.9212812008684783,0.3654235155553565,-11.297891368677911,21.731111738697113,-554970.0,-1240399.6665407915
ELME,2025-08-06 00:30:07,16.216255023090458,16.493287525248554,16.00848206181903,16.077739715576172,3256500,35.65114241717494,16.193169767547918,15.797275663558576,15.469457470121837,15.721993805151252,15.9208374543085,15.600343280135439,15.489438936504092,15.470907115936278,1.1078768067122393,0.3915855731850988,1.2934466697582718,48.09327299575792,-1202500.0,43915618.41536872
