rating_delta,rating_magnitude,target_delta,target_growth,roc,mom,rvi,cci,macd,adx,aroon,natr,mfi,obv,ad,cmf,pvt,eom,nvi
0.0,0.0,31.0,0.1409090909090909,3.4143517679426445,7.5456085205078125,38.16181009254132,-2304.377385958869,6.590519049074885,42.99037843030974,0.0,2.6217635964098016,58.301099994393205,50391700.0,34852494.8922102,0.0980669785310798,160787465.51253748,108.76112288443171,1000.8539927295972
0.0,0.0,2.0,0.0266666666666666,3.2580101842676132,2.45587158203125,60.38079052975997,-3513.12865397599,-0.3050086619525984,13.064459273780122,14.28571428571429,1.759611171343597,58.5621026234632,4288000.0,-227302.2306786577,-0.0052157626291571,-4720507.863363701,5.042078909975762,1010.5438990246872
0.0,0.0,-2.0,-0.0333333333333333,2.8207238965832873,1.3499984741210938,48.09667705998365,-2925.129286578583,-1.1335564233785362,36.237205519685624,92.85714285714286,3.942292214421935,41.909479372606064,-7722600.0,-92773.5358528475,-0.1773157883932634,-7211636.556498469,-28.759088534122757,993.1641494007868
2.0,2.0,0.0,0.0,2.1211295520094913,0.8299980163574219,45.690483937429896,-5372.894113440949,0.382105716875138,18.57013062009318,78.57142857142857,3.1765391943398384,38.80288295341956,-1339000.0,676180.0008901524,0.0717525931850386,3268553.436763039,52.99499042505827,998.4404628895276
0.0,0.0,0.0,0.0,-15.018912221879772,-2.780000686645508,28.51089087217967,-1809.78533166586,-0.2693584140762795,25.13804296618326,100.0,5.6506010675753,45.02605892747262,-17517500.0,-16227672.643793585,-0.1018556633793133,73493773.21255709,-5.481527164592279,979.160054418832
0.0,0.0,-2.0,-0.1052631578947368,-7.438794447891261,-0.7899999618530273,69.97654958448489,-1763.8751164237333,-0.2270668111565097,19.233399096139745,85.71428571428572,6.2627108141929835,57.48155116131699,-1003700.0,3176574.995983557,0.2675002876797341,-32116362.905186843,-1.0137857674570765,1002.6308211287876
0.0,0.0,0.0,0.0,1.946776439001579,24.840087890625,52.96595197690366,-8049.526661977155,-7.94602159866372,27.42269165623346,28.57142857142857,2.110712270840292,71.98804580746749,1752300.0,1346614.1915222283,0.1050605541257465,-17470593.632140458,6963.419051624227,996.1304554926452
-2.0,2.0,-6.0,-0.1428571428571428,-1.830949894528337,-0.6000022888183594,56.74169466294335,-6028.025005197394,0.0820035459868933,18.442689316035885,7.14285714285714,1.8283884837500728,39.829966221428975,-1623900.0,-2316773.707674504,0.0180991547210471,2508724.576269034,-1.0624134885156615,997.1453425597978
0.0,0.0,0.0,0.0,-16.83569883583057,-0.8299999237060547,44.48632988611294,-2246.9912455745825,-0.0538761070457454,13.598171413714091,100.0,7.092050924919583,35.149532936520664,3777200.0,-634968.1629905265,-0.1948343834117877,-11792590.924241982,-1.5755125971101571,1030.9148131229574
0.0,0.0,-7.0,-0.1076923076923077,-7.599307307791528,-3.959999084472656,18.291956878450357,-3737.073444415232,-0.5263479162850828,15.569590413847331,100.0,2.424364724187787,18.512388842170154,-27031300.0,12750140.541295435,-0.1364354818977491,-126022842.18253496,-10.498807875702326,991.6602141892567
2.0,2.0,6.0,0.1276595744680851,2.011298055702684,0.8899993896484375,57.122460179281696,-1700.689993090769,-1.1233536609753116,18.85739317184791,64.28571428571428,3.9346444335464255,45.76381278681354,-24440800.0,-12227087.968142614,-0.278557650265502,-178944312.27696794,4.527093081243196,997.6806165798496
2.0,2.0,25.0,0.7142857142857143,9.779176098950009,5.579998016357422,66.14897711663116,-3191.71482313566,1.2743548472352444,23.65915403420222,35.71428571428571,3.694179291896708,52.66639759063474,4364100.0,8898077.356721334,0.1450166425781939,126815443.27512708,77.39215384355944,1000.8617755968916
0.0,0.0,10.0,0.1,5.732082404969846,5.474998474121094,59.40088163985929,-3248.712853973351,0.7663434852165096,18.664797524579207,21.42857142857143,3.004037144521503,56.83991269537478,7369500.0,5113099.950748905,-0.1811509004781648,180406950.8518436,-96.31611116606246,1002.0952722644744
0.0,0.0,52.0,0.268041237113402,-6.170617537242289,-12.0,29.747764587079104,-2268.726034444762,-0.7634967563345185,22.99079176523307,85.71428571428572,3.846593606059144,33.15720749987691,10726800.0,986650.53389445,-0.2312774226962282,-10232813.65713789,-613.2086722864032,1014.293186503299
0.0,0.0,0.0,0.0,6.435649290515874,0.1300001144409179,42.53153016068856,-1161.3215713736704,0.1984785937948687,35.92817981799307,14.28571428571429,14.124181030478038,56.01396958609803,2537800.0,1972217.8656626816,-0.0046825320657712,64225564.87762696,-1.7632268291646829,990.904169128268
0.0,0.0,-1.0,-0.05,-30.392830998266295,-4.409999847412109,23.998989525161857,-1416.53459085666,-0.179503246832672,20.81426617314511,100.0,9.867799985015116,47.51128007102133,-1088300.0,-1414284.3799079503,-0.289771156113376,-5723446.217196571,-75.65724575123319,977.1827067201788
0.0,0.0,0.0,0.0,3.961583754243736,0.3299999237060547,49.4742168233651,-2330.989862914113,-0.0321662669868416,22.199923901341645,57.14285714285714,6.350072684925215,59.98132367961573,-603600.0,246846.71279626832,0.0456200930323856,859176.992818938,-50.54318308415573,1005.3098891781494
0.0,0.0,9.0,0.0559006211180124,1.5467821015894352,2.2299957275390625,56.923453079667134,-3757.848416154872,3.03099281039556,34.24196187241679,0.0,2.0143139987138157,71.79061974289964,9021600.0,7433428.845164936,0.2881093213608919,418988.85230644327,243.28586780654933,1009.0705339253564
0.0,0.0,2.0,0.0512820512820512,3.151332793364212,1.0100021362304688,32.14760016672462,-1742.246030021076,1.0071336982029102,44.09864976507619,7.14285714285714,2.815395182690276,45.3143506775512,-206000.0,53341.58110844414,0.1021422997280712,1784141.953934624,337.52911173703484,1004.3142111501606
0.0,0.0,0.0,0.0,14.052290026078008,0.4300000667572021,62.73188754309472,-2051.479346225138,0.0910293512207407,23.55614993670069,21.42857142857143,5.150036709787156,70.41011139542566,715500.0,301002.5480188846,0.2091128160032468,2695177.8022350636,-2.333100771085329,987.1205675057488
0.0,0.0,0.0,0.0,-1.21803143733355,-0.1000003814697265,54.981009605504674,-1142.604478305168,0.1339708964004389,20.67304383226076,21.42857142857143,6.446974160637375,59.05907569127697,184800.0,-1211104.424009458,0.1437609867187951,-7257855.003483533,38.262006316024554,1008.6676747073298
0.0,0.0,1.5,0.0769230769230769,-5.441004558824905,-0.9432430267333984,43.65719029173079,-3307.1671069765166,0.075852181268587,29.120342271700668,100.0,2.738427826970834,31.97743223065467,-150600.0,-493410.0217095456,-0.1100309430302409,-783254.6869300393,-55.456778442756054,1011.162418990069
0.0,0.0,2.0,0.017391304347826,7.018045958249451,7.380561828613281,70.26775105912651,-1014.674937797176,6.405183262779104,40.98077703596967,14.28571428571429,3.385428570474254,72.02955929535801,2327400.0,930115.1286777288,0.1546037405166462,12135569.87706242,2025.5225513383864,1005.6776708259744
0.0,0.0,0.0,0.0,-0.2875005791960457,-0.1200027465820312,53.5739468163543,-5276.701458338858,0.1293773402881015,25.76043329227133,50.0,1.4080775416641271,44.68840901649951,21151500.0,14641204.965876272,-0.0720596663931689,40893375.545153655,-3.624664959748493,1008.588113891411
0.0,0.0,-4.0,-0.1481481481481481,-15.548143300638616,-3.729999542236328,28.506031420320188,-2071.01882075926,-1.0217486751438545,42.44116861731543,92.85714285714286,6.836756288163647,43.05053708283752,-28379500.0,-7521988.056591475,0.1802867301495276,-175927699.09294337,-5.91298279633589,991.895002456922
0.0,0.0,15.0,0.12,6.07481030068815,6.870002746582031,45.52785276508545,-2998.6250118101493,2.613168013725371,23.00160109668478,57.14285714285714,2.3231304966123982,72.95106930578787,12687200.0,60825578.40211455,0.0775478331023157,215961282.8741426,10.747760840438277,994.1021621818188
0.0,0.0,0.0,0.0,1.0511370128890687,1.92999267578125,52.26206463480762,-2660.545972269694,3.078276554552303,18.737236340574096,7.14285714285714,2.751818307410864,60.883723651882256,622369200.0,1761504323.374229,0.1510965596642864,2604030738.2765827,1.202096350534433,1005.9183203015276
0.0,0.0,0.1499999999999999,0.1153846153846153,32.038840007934944,0.3300000429153442,60.46923121259162,-748.5258760964055,0.0809885450672358,40.07100498099473,64.28571428571428,8.48492690101152,61.50372395011277,1192000.0,-23513447.44527671,0.1004618130919018,138418542.0701536,0.1479871783790282,1014.5782678397208
0.0,0.0,3.0,1.0,3.1250064028428435,0.0400000810623168,50.62975610155044,-2185.912349675566,0.0261807235408995,15.012563088530037,85.71428571428572,13.572301961246636,94.45212624611352,44527900.0,-34923038.69865333,-0.6973632193420846,801852727.7700592,-1.1192808666966605,1042.2228208746742
0.0,0.0,15.0,0.1162790697674418,19.892312649808744,20.68999481201172,66.80255351487031,-2024.820328694013,-0.0576730192038468,22.38529337846069,42.85714285714286,4.023118829270854,68.20906683932743,1816400.0,-206074.79446814628,-0.1028624244297179,8153503.763565758,1378.7906245142915,1003.0014658392682
0.0,0.0,0.0,0.0,-4.379566553284421,-0.0600000619888305,49.39569388423241,-771.1818646244786,-0.0487530130983431,17.144783478016013,78.57142857142857,8.079145668701447,20.71892082152921,103826500.0,-36462239.717964195,-0.223223305011025,6393890208.516511,-0.883795718029807,954.6968634750168
0.0,0.0,50.0,0.1515151515151515,-3.082885412728571,-10.889984130859377,35.561063059156055,-2419.003484697105,6.902665564412075,32.000420754807934,92.85714285714286,2.833486459713784,30.38960744186552,15830700.0,589102.5161194106,0.2461928671830838,49061072.67028283,-241.5455740235152,1000.2862909289374
0.0,0.0,-1.0,-0.1666666666666666,-17.128261350244998,-0.8226022720336914,42.59924885109918,-1381.08555649752,-0.084931880674774,23.65205668875483,92.85714285714286,6.447285946331776,25.34599225982778,1504700.0,1345555.5585513634,-0.3833975807775152,31129585.21437822,-42.825027953338534,1018.0305323898716
0.0,0.0,-15.0,-0.2,-9.085847377879457,-1.6300010681152344,32.13875816573868,-1430.066285088414,-1.0541724983161591,31.180139718060023,85.71428571428572,5.66905627259449,35.31688168097903,-7795000.0,-12264474.272295205,-0.2924826703164624,-25658683.189294465,-17.97548582895668,967.4936973366928
0.0,0.0,0.0,0.0,-13.69509010497564,-0.5299999713897705,32.18942914101843,-1203.7598563118688,-0.0726077068621204,17.194152376254152,85.71428571428572,9.67195304402022,56.86395665465027,55254200.0,-20118045.307248376,-0.1803096615440595,4338816662.089485,0.5585856907153149,996.6566329543464
0.0,0.0,0.0,0.0,-10.824743915103324,-0.2100000381469726,44.37909552866552,-1053.476740534904,0.0008389585498713,19.589930494425246,85.71428571428572,8.910768050736605,63.179406567430455,-5878200.0,-13752790.625081208,-0.2326261984576367,37058656.251550354,-0.0947564924628109,975.051851044569
0.0,0.0,-13.0,-0.1733333333333333,-15.769300896906255,-8.574642181396484,36.80803231687511,-1577.907489046761,-0.6919847281495848,28.25997814436256,85.71428571428572,6.436915912011831,41.77287591685252,-9453800.0,1045189.1884283426,0.1067228492334571,-79207312.7940669,-7.061250337529842,988.3204839169176
0.0,0.0,0.0,0.0,1.5965186595934204,0.1100001335144043,62.27417001360044,-3056.817485712382,0.1023000678238821,15.96117439555393,64.28571428571428,5.791734999826124,46.06585913159905,-775100.0,396515.4217851972,-0.1270761042579257,3197526.0812129984,-4.910734010699452,1012.3401622523644
0.0,0.0,-4.0,-0.0666666666666666,-20.658033233407284,-11.489997863769531,72.55776833527527,-663.9627941591359,-1.6488060870853405,47.45734118464781,71.42857142857143,7.105298704249173,44.821591576958426,17221300.0,49682076.67009387,0.2673142155362565,-291135018.21293193,-5.456148589825236,987.1967947493029
0.0,0.0,-3.0,-0.1875,-12.09781286393737,-0.940000057220459,34.4854150759056,-1379.606935404052,-0.3590133103089776,38.8190324936789,100.0,4.9461782090464865,34.297077499912504,-3623700.0,-13268892.264010604,-0.3464453799965433,-42154816.698039666,-1.021061496964371,988.8080860667664
2.0,2.0,0.0,0.0,4.931935662601339,0.7872714996337891,62.82769420538568,-6476.800107869685,-0.0067738562826313,21.699958755268923,28.57142857142857,2.2055815277327726,63.49038226872789,12791600.0,9400136.674970329,0.0909594020160852,21606198.351058383,0.0703545588587352,998.2831061369144
0.0,0.0,0.0,0.0,21.13402300046199,2.0500001907348633,55.23757532371865,-1229.1547382905371,0.1499507959311277,23.204607688703906,35.71428571428571,8.325889730630681,77.65749381687975,-379000.0,-533609.8089970605,0.0233666952898183,-12054942.522976248,264.18381779489414,1048.1286036337588
0.0,0.0,0.0,0.0,12.113396297138364,0.4699997901916504,59.142629329421474,-1191.16218553323,0.0425021145372896,21.99312188043005,64.28571428571428,8.458265476564927,60.20614476587202,59470900.0,-13901852.348924724,0.1804215354432405,1611636615.755219,-0.2550505905480645,1033.879904622715
0.0,0.0,0.0,0.0,7.516085572698904,1.8399028778076172,53.32692978837743,-2781.6146872574,0.6397511394014721,26.978249235578467,28.57142857142857,3.469754655063898,44.72499638483004,5133600.0,6628988.886929555,0.2153329998886754,400568.6708448378,10.632131046033324,1002.1046790060476
0.0,0.0,0.0,0.0,21.581709080715196,4.530000686645508,63.44737560435478,-1354.7456627174224,1.2082373780555289,29.85196698998942,35.71428571428571,4.201645851764589,66.85909298232059,83808400.0,4012383.629822166,-0.0429754495491302,374373702.37787133,3.278958633530745,1009.1547572364284
0.0,0.0,6.0,0.0184049079754601,-2.1604077066806995,-4.0699920654296875,24.526453182495757,-1205.2275519608888,-1.9408097370729251,25.436505907299622,100.0,5.317731738888383,44.80445090366774,-17942500.0,-11796231.468740975,0.0585056725094259,-276961131.99887437,-138.98721328582954,1012.8308338230164
0.0,0.0,0.0,0.0,-0.8017017684160012,-0.8300018310546875,43.56749879418357,-3426.7498789212436,-1.6727462615157975,13.913703482515864,92.85714285714286,3.3195937320209685,37.8910484400345,-56965800.0,-34005722.39997646,-0.1088226915973433,-316867770.60409635,-0.1103204496546155,996.7506734955068
0.0,0.0,0.0,0.0,3.2035234838503035,11.946685791015623,51.65965838063137,-6295.194798501813,1.9563936826793904,14.42486145121829,92.85714285714286,2.74620900617805,39.59107755636915,202600.0,446697.6013314076,0.0862057838910597,3684613.986517056,2459.695725651902,1010.6929167053778
0.0,0.0,-5.0,-0.0526315789473684,5.974135558705693,4.25,50.37218938210249,-2487.594789422603,-1.7259636997108032,18.93447205282541,64.28571428571428,5.448484360585897,51.20663177708581,90530400.0,-30719305.67727188,-0.086038543474176,525317043.8405891,4.762304165566821,997.5236927708036
0.0,0.0,3.0,0.0909090909090909,1.1239196627722006,0.3799972534179687,55.38602531287745,-7702.461072669694,0.3680198651038111,31.582671210046243,64.28571428571428,1.6584854930446813,53.63321879236027,15699600.0,7689946.013620346,0.0355696333831563,56164747.53837101,0.9637305195912912,1004.3115224163809
0.0,0.0,-1.0,-0.0212765957446808,-3.889046407047436,-1.349956512451172,34.598753835813,-5790.672025625754,-0.1129795678392682,11.01290404318514,92.85714285714286,2.085955558225486,41.3423787739547,20735900.0,-3924870.099975243,0.1617786004814777,-4503237.180637243,0.1112588959134427,1008.74617013526
2.0,2.0,0.0,0.0,1.0342093683140372,0.1300001144409179,59.499987719857074,-2026.3981928641551,-0.5220250167852711,29.177935095502033,71.42857142857143,5.6901185791153015,51.59511253685627,-25400.0,233927.04624238983,-0.2055013202791682,24574130.682954807,-4.2248328919690215,1000.2894278940358
0.0,0.0,0.0,0.0,-2.299784514073753,-5.1200103759765625,49.20447217470228,-4805.584846901136,-2.299214320351211,12.009964148091475,42.85714285714286,2.1520802131936683,52.400022130243414,962600.0,-1145722.367232174,-0.0309669154856186,515168.518365099,-402.2884584237729,1007.982275539104
0.0,0.0,-1.0,-0.0344827586206896,-2.878502452583259,-0.7690982818603516,45.06363275563538,-4393.473391174187,-0.3727184281865199,37.13270708742943,64.28571428571428,2.25387181531244,45.61875357993217,-2135000.0,-1719791.7294301435,-0.1603875973481909,-2050297.1322632933,-10.79887564731316,1006.0253867866746
0.0,0.0,-4.0,-0.0208333333333333,-5.9311686236578005,-10.150009155273438,35.11512882480253,-3985.5089889369806,-3.3845821918737613,35.425310001148745,100.0,1.665767904020192,16.29569494955749,-50645100.0,-230468.7172580408,-0.0637518378146003,-39746786.23573635,-70.0882876920405,991.4604302332076
0.0,0.0,16.0,0.0577617328519855,-0.3780810880522839,-1.07000732421875,48.66578595085977,-3352.5094361810975,-0.3107663242006424,21.781944721549724,57.14285714285714,1.882529130089676,55.73831734619014,1919500.0,630865.7344552753,0.171038479371711,10193962.578711674,-152.22184879291635,1010.9627008018456
0.0,0.0,0.0,0.0,6.296295673346199,3.5699996948242188,67.96923123528238,-6353.027718366581,-0.0181269340158749,21.2311370096976,0.0,2.182792441924543,53.24223534120655,4085200.0,1541745.0037115114,0.0970735819302106,1789605.0133510828,44.877375085361734,1012.7409520572828
0.0,0.0,0.0,0.0,22.952026663466636,1.554999828338623,64.58541821117461,-1110.996225665822,0.3374253388809434,21.13819813306192,7.14285714285714,6.109380414732548,83.9771712917438,81500.0,-60111.898272924795,0.0380727234664949,2204592.3048590776,1060.0317899871586,999.4701428641936
0.0,0.0,25.0,0.1162790697674418,4.5406068953349985,9.346527099609377,37.632364964206694,-2302.5805603175604,5.849690063332986,34.687489946071544,14.28571428571429,3.319785775734369,60.503976472155834,864800.0,1779792.7863045807,0.1935750517009127,4223697.204953255,4752.906939962382,1011.93999869894
0.0,0.0,0.0,0.0,-0.7194213578362628,-0.0349998474121093,37.651619263245465,-1570.709348142888,-0.1835128283715246,12.162359150987328,64.28571428571428,5.32883019029589,54.20006687140496,64905000.0,-295774467.96055883,-0.302937077269879,829652897.5210016,-0.0085614065535664,991.0051848289808
0.0,0.0,0.0,0.0,-14.35628189612246,-4.649999618530273,37.33991089161134,-1979.236745848611,0.2515964657416489,26.520601402970264,92.85714285714286,5.243387344868362,45.575524428755216,8259400.0,-8696803.338239426,-0.2109706568575207,107934356.8264246,-13.19680603679825,985.1326574011936
0.0,0.0,0.0,0.0,96.14512041050163,0.8479999899864197,60.115831476987886,-314.08168100290834,0.1777792680259455,41.46409027980836,7.14285714285714,9.423024208408348,95.97318225208248,6021100.0,4861153.109803744,0.4825294692778811,216539710.47096595,0.8028138279217947,1028.6662784478915
0.0,0.0,3.0,0.0576923076923076,2.8660886275240443,1.1806869506835938,59.41087382364826,-7331.017455141249,0.488271631424503,15.27221724675512,28.57142857142857,2.6437785941966445,45.39198998451453,315000.0,212373.9017131689,0.1335628970187597,907194.4456623276,-142.23528987038384,1010.10162889275
0.0,0.0,0.0,0.0,13.095243231239465,0.5500001907348633,56.336026044941114,-1613.448634735832,-0.0037009630818571,24.834836812327612,21.42857142857143,3.933859651020297,56.48087209430075,-3902300.0,-4762870.235558962,-0.233010795461735,-850022.9126450389,1.533131218035939,1012.24677046634
0.0,0.0,-2.0,-0.074074074074074,-5.787473044449638,-1.2199993133544922,52.88399228151432,-2188.164326710993,-0.7185694903352555,26.327226220618147,92.85714285714286,6.037706159040541,39.079759896668094,-592800.0,-244742.30036809592,-0.1146801908287195,-2496176.6580078388,-183.4733661607725,1000.123660845151
-2.0,2.0,0.0,0.0,31.4528653823803,4.070000648498535,68.69711127340858,-626.115262259273,1.048697998489807,31.310045363793275,42.85714285714286,3.577788656597091,89.77439746062272,27180094.0,-12320693.578558952,-0.3872042327279072,616042263.6192611,-2.92010860417081,994.1726026121204
0.0,0.0,55.0,0.141025641025641,-4.218520038409761,-17.71856689453125,56.673610441393905,-6889.731005117609,3.3760123270685085,24.55823962538525,50.0,2.651555279249587,53.52512683499541,16010300.0,16888725.918379087,0.3200239105038095,-5078269.1693377225,-1200.0315106889552,1007.9619419752393
-2.0,2.0,0.0,0.0,9.578544366750933,2.75,54.36349287584875,-2894.55550018162,0.8787178131880538,18.17631115485835,21.42857142857143,3.069396970163281,44.227507342942545,355400.0,28740.79392257448,0.173878236190778,1276621.0010129355,339.726440006029,1006.3818432106316
0.0,0.0,0.0,0.0,-1.7106908523647306,-0.7198562622070312,35.278099909998566,-5622.598703044323,0.3808699349691125,24.551598438088444,78.57142857142857,1.8392427856109297,21.500856067467037,13905700.0,-11072649.352232317,0.0235719110730124,57187780.69945416,-3.5931142974868724,1004.7887640183884
0.0,0.0,0.0,0.0,-0.3571425226269879,-0.0099999904632568,52.51793253583057,-1196.3799396942225,0.0018935700559254,16.093249167294534,85.71428571428572,6.90428841086975,51.3880564011272,18165600.0,-9020041.751675025,0.1142441119852992,550810674.6995437,-0.1283794604215774,976.4587288939002
0.0,0.0,4.0,0.1428571428571428,0.0328091503675338,0.0100002288818359,59.230179600889464,-436.0806203337417,1.9927370430160671,40.02354710723184,0.0,3.773061133559648,75.53628081987888,1487300.0,-1995225.2453120537,0.1869574616274489,49063060.793432765,111.32726039483236,995.4099253939156
0.0,0.0,5.0,0.0909090909090909,5.213967425432451,3.1641998291015625,55.720982212877495,-2456.3345784335147,1.2488463240692838,15.4833967481706,0.0,3.5343376320608884,56.446545081794014,8310900.0,19499250.33922901,0.1332555018268354,1695161.919376779,42.75179238025028,1004.2021885148256
0.0,0.0,0.0,0.0,-3.1846272364472825,-2.4199981689453125,45.80933343637184,-6855.8554263820815,1.9612100561629264,50.2954082970857,0.0,2.649669913637013,44.13459050900975,8431400.0,6066512.559966215,0.0714701324182587,57218084.76802753,33.446510825608755,988.8076542349175
0.0,0.0,2.0,0.4,8.620681259976692,0.346127986907959,50.80343091267217,-590.4885754270098,0.0542123999599128,37.38076024271501,50.0,12.447476726334596,44.92588109647622,233944000.0,-9993890.665512811,-0.2032051724184198,15692683078.799538,-0.6901384110177983,945.4753851832212
0.0,0.0,5.0,0.027027027027027,-9.298016606574263,-17.51959228515625,11.898592660587283,-2022.6291439596744,-2.8900081389054435,29.662999297206262,100.0,2.374799019471201,8.82498554111706,-2151300.0,-185601.44733636928,-0.1981286043822556,8002710.63609534,-2694.1132825072245,1002.8470172415672
0.0,0.0,0.0,0.0,1.3826538135510589,0.9249954223632812,63.04871502231758,-2212.8417851319064,1.362751663365373,14.28756830916678,7.14285714285714,3.287883515676769,67.70706392210599,1062600.0,3688036.580213532,-0.0092409881296365,17258084.10426213,103.5364846364819,995.019973243817
0.0,0.0,2.0,0.0104166666666666,2.296789748636508,3.970001220703125,59.719281700424496,-7635.323234747717,-0.1763766077512798,17.48581974727364,57.14285714285714,1.699874970377939,60.86416623346102,-12156900.0,-7143037.882142904,0.0652228348780555,-4553895.907260555,10.893731723011328,999.1873205945848
0.0,0.0,7.0,0.35,17.898584285988097,2.9299983978271484,62.30546362045353,-769.9162414142864,1.369588051161081,51.63261845893528,21.42857142857143,4.737329096892988,72.67481930270826,45626000.0,20582973.71606886,0.1997057192939849,235864434.43711755,3.678448314327242,1000.750353076757
0.0,0.0,0.0,0.0,-4.5454559784737585,-0.5500001907348633,47.15786856841456,-1831.4409480766187,-0.1933548206890964,27.33714991043809,100.0,2.3737412679819925,25.633433036472564,809700.0,12699250.653293757,-0.2521599745409868,-6442251.495645766,-0.5816058699974683,999.5445348711746
0.0,0.0,5.0,0.2941176470588235,-9.512394182937449,-2.3800010681152344,34.23621492595851,-3522.6086041247095,0.0996576444377232,24.828153841477008,100.0,4.9647606847202095,41.64418519617592,12608800.0,28611575.88857774,0.01357741331922,73049921.17903687,-7.646634511718151,995.2839740602492
0.0,0.0,0.0,0.0,-9.044288784505229,-5.819999694824219,66.6314998443262,-1818.7830736875385,-0.6554379491575588,22.424114175901344,85.71428571428572,3.3493256918504963,52.00325214031582,3143300.0,932329.2813888805,-0.0195312474873752,26639371.028905407,-34.617472890196574,1012.3652092961923
0.0,0.0,1.0,0.0294117647058823,8.023480419815773,2.459999084472656,69.84733158274345,-6278.022000061036,0.2989528241893673,23.757173484092704,0.0,2.1346065922788284,71.96449776152143,288700.0,-610238.9501826991,0.0985950687670416,3984841.260353751,13.97643289321328,1001.925404702787
0.0,0.0,0.5,0.25,-10.65573706418013,-0.2599999904632568,30.130472878083733,-844.7055735377254,0.0744638244160151,27.84846671474069,7.14285714285714,8.15543958385385,51.82628621693075,17106300.0,-1911045.3739375344,0.066015174301366,242929279.01622015,0.105442038185618,976.0149604072392
0.0,0.0,10.0,0.1666666666666666,22.40000623337766,13.160003662109377,78.79896727503406,-2346.3209811487436,1.217762928649961,21.25896467341496,28.57142857142857,3.85043156783199,72.35766908466105,2477500.0,3210301.595232921,0.1376896573826386,32673603.33034064,79.59841634818069,1003.2210311660306
