ticker,date,last_open,last_high,last_low,last_close,last_volume,atr,std_dev,ulcer_index,price_distance,obv,ad_line,pvt,force_index,hlc3,typical_price,vwap,volume_close_min,volume_close_max
FC,2025-08-20 00:30:07,19.610000610351562,19.610000610351562,18.8799991607666,18.90999984741211,70300,0.7683391098720382,0.5983748642684944,21.019273338728325,-2.525774461580186,-343700.0,-831501.1579185294,-5563894.346263762,-3393.974778137107,19.133333206176758,19.133333206176758,19.133333206176758,1329372.9892730713,3679960.14251709
PWP,2025-08-05 00:30:05,21.861469236831503,22.260218859884635,21.348079215987358,22.120656967163086,1376900,0.9455623932138971,0.7972896911260097,2.915250576281771,8.715893398028689,19149300.0,9245414.415300807,57806968.7640249,450715.8897253074,21.909651681011695,21.909651681011695,21.909651681011695,9303308.62827301,51909976.26953125
HUM,2025-10-06 00:30:13,284.4100036621094,296.25,283.0,295.20001220703125,2777800,12.379652660332633,12.241689279927341,16.289647935731754,11.19495497893136,23760100.0,15547689.942772023,83977509.07369961,18899994.0706571,291.48333740234375,291.48333740234375,291.48333740234375,302345452.9388428,1360214284.1186523
CRWD,2025-10-06 00:30:13,495.510009765625,503.5,494.3800048828125,495.95001220703125,1949400,14.589005197497398,28.089319707774916,5.861171033017817,5.210237001915365,-12896000.0,4885211.282675084,82380709.64759265,14585797.82372739,497.94333902994794,497.94333902994794,497.94333902994794,900721088.7695312,5086866964.416504
CCOI,2025-09-03 00:30:05,36.599998474121094,36.810001373291016,35.310001373291016,36.130001068115234,1090400,1.9359824610338887,2.913056624497852,28.866751016779936,0.4699715477439903,1450200.0,-3462537.3021175456,-96916247.72628996,-329957.06381915644,36.083334604899086,36.083334604899086,36.083334604899086,34354058.29620361,162647541.95251465
VVV,2025-09-09 00:30:06,39.84000015258789,39.84000015258789,38.95000076293945,39.7599983215332,2087400,0.8688705547054791,0.4726350511960241,2.161089845617899,1.3897691532297658,717200.0,6917006.306215362,36218867.78717778,267543.6071154539,39.516666412353516,39.516666412353516,39.516666412353516,33311824.530029297,101613166.83654785
PVLA,2025-10-03 00:30:06,63.0,65.80000305175781,61.72800064086914,65.77999877929688,151200,3.747007935935768,3.084919560587217,3.3320455824248376,11.693139399059655,3568900.0,2481950.1926745763,27112815.466794584,166237.6723456861,64.43600082397461,64.43600082397461,64.43600082397461,3917424.0325927734,19032832.54852295
LUMN,2025-10-06 00:30:13,6.75,7.389999866485596,6.730000019073486,7.159999847412109,23047500,0.42311002802599024,0.38137421037051417,5.175057880800939,19.253828313812143,-1893600.0,38987087.02532479,825043312.1479323,3403988.4238357143,7.0933332443237305,7.0933332443237305,7.0933332443237305,55191065.74892998,285710700.90875626
IVR,2025-09-04 00:30:06,7.5729899990790575,7.6590468486873995,7.534742611685311,7.630361080169678,3033500,0.1276393403575066,0.11656889146684538,1.1729258010468246,3.5153737682232316,15651400.0,-5861923.231497962,19341782.780733846,62711.836747882415,7.608050180180796,7.608050180180796,7.608050180180796,3975636.040878296,23146700.336694717
ZNTL,2025-08-08 00:30:09,1.4600000381469727,1.5499999523162842,1.4149999618530273,1.440000057220459,497200,0.09136645929397684,0.04682273767222172,13.38291330153641,2.236425078216751,-5870300.0,-3227745.380624783,-7841192.586943641,8108.541354637581,1.46833332379659,1.46833332379659,1.46833332379659,433797.0084428787,1651260.0543022156
MIAX,2025-10-02 00:30:10,38.959999084472656,41.47999954223633,38.959999084472656,41.029998779296875,1315000,2.1068661445461205,1.8635542560937894,2.514495561552901,5.61540063652326,6749300.0,-922930.8395935006,39324580.61548353,146031.81138140266,40.48999913533529,40.48999913533529,40.48999913533529,8737469.606399536,60703553.287124634
FTRE,2025-10-03 00:30:06,9.760000228881836,9.890000343322754,9.25,9.449999809265137,1174700,0.6218452575697793,0.654328672713401,19.398992367457684,-2.350816291502713,34867100.0,6139356.928784495,284008951.48067737,161232.39207908075,9.53000005086263,9.53000005086263,9.53000005086263,8974559.592437744,32090827.362537384
OPAD,2025-08-13 00:30:07,1.4199999570846558,1.4299999475479126,1.2699999809265137,1.2999999523162842,635600,0.342525973319068,0.6013394964960823,58.53799593529514,-20.610689645908046,-1202300.0,-28385144.74689662,1025007112.3743744,201744.4850012799,1.3333332935969036,1.3333332935969036,1.3333332935969036,449004.0034532547,80117018.29755306
WS,2025-09-17 00:30:05,33.4900016784668,34.369998931884766,32.939998626708984,33.09000015258789,330500,1.0373853843524674,0.8267093817889944,3.315367322419203,1.4368038326197607,3477400.0,1052484.88148242,25926769.673146974,8844.671642660807,33.46666590372721,33.46666590372721,33.46666590372721,4594196.389389038,10936245.050430298
PINC,2025-09-26 00:30:06,27.81999969482422,27.889999389648438,27.780000686645508,27.809999465942383,1228300,0.7353348435147788,0.8087392862708042,2.1136356648801877,3.9315321576907736,9347600.0,-61018.08087209868,118474652.18708453,894750.8064518442,27.826666514078777,27.826666514078777,27.82666651407878,22188870.191574097,174568050.0
SLQT,2025-08-06 00:30:07,1.75,1.9299999475479126,1.7450000047683716,1.899999976158142,1911200,0.11594007768458854,0.2183671416300551,29.715356584844262,-6.8627464300345995,-19877500.0,-8460201.511396714,-43862127.37075731,15350.285219608762,1.8583333094914753,1.8583333094914753,1.8583333094914753,1224761.9696617126,3631279.954433441
REZI,2025-09-22 00:30:13,42.029998779296875,42.70000076293945,41.650001525878906,42.130001068115234,1925400,1.2835748503159876,2.8352874080049335,0.8460541169659737,14.333014907884703,56051600.0,23603705.437578123,234103152.55177203,1901923.695786141,42.16000111897787,42.16000111897787,42.16000111897787,41886879.27246094,327779351.48010254
RCAT,2025-10-06 00:30:13,14.0,15.09000015258789,13.430000305175781,14.579999923706055,24203600,1.2087135034924794,1.32061388525169,12.498035304653978,34.99999750543528,158952000.0,47696872.412431136,3304612200.465845,13907295.314743606,14.366666793823242,14.366666793823242,14.366666793823242,23447893.2598114,460295467.2598839
SOLV,2025-10-02 00:30:10,72.91000366210938,74.62999725341797,72.7249984741211,74.5999984741211,886800,1.6052491804773545,1.1633400837959458,4.417402824911099,2.0680384138136954,-9596400.0,-6481016.55201061,-10383854.497487301,243163.10257366937,73.98499806722005,73.98499806722005,73.98499806722005,49653216.833496094,126874502.4772644
DCBO,2025-10-24 00:30:05,28.190000534057617,28.225000381469727,27.770000457763672,28.219999313354492,103900,0.6709982617703655,0.5749443840297681,16.12096363463894,3.8808031643349623,224000.0,-491752.55672472576,337438.24830972403,12369.712883579454,28.071666717529297,28.071666717529297,28.071666717529297,768600.0213623047,2932057.9286575317
HST,2025-10-02 00:30:10,17.06999969482422,17.219999313354492,16.989999771118164,17.110000610351562,4989200,0.3215775805035682,0.1509261940836564,1.7012583842656217,-0.819954212787977,-137143900.0,-33276495.21289644,-37446984.9730127,-245044.5346892291,17.106666564941406,17.106666564941406,17.106666564941406,85365215.04516602,636984061.8501663
GOLF,2025-08-09 00:30:09,78.25787505707558,78.98562679590557,74.38984524459431,74.80854797363281,722900,2.2406312555279113,2.231309099999886,5.576242046424181,-6.212892987099733,-363500.0,263046.0520979252,1469639.2281737586,-458996.4659095986,76.0613400047109,76.0613400047109,76.0613400047109,19076491.062927246,54079099.33013916
OSCR,2025-08-15 00:30:05,15.210000038146973,15.979999542236328,15.149999618530273,15.640000343322754,24772100,0.9992259146160102,0.714648231053882,32.22714796960885,7.3291268586419145,-62837800.0,-134926076.83460504,329275688.8398422,3930072.711992069,15.589999834696451,15.589999834696451,15.589999834696451,167774787.48779297,1215947234.222889
PKST,2025-09-04 00:30:07,13.565808312232686,13.704741582939597,13.317713794373866,13.436799049377441,150800,0.49088899443039596,0.5070377206381034,10.293546355504768,7.2815158681313275,340500.0,413604.1823359868,-6746921.717098588,24550.753323150013,13.4864181422303,13.4864181422303,13.4864181422303,1186286.6912841797,11086434.411621094
DBD,2025-08-20 00:30:07,61.13999938964844,61.13999938964844,60.0,60.68000030517578,117900,1.430844389379158,2.5462861620019464,4.107539044775223,2.983606082429333,5129900.0,2792976.062613822,10822897.058600891,55907.0820830941,60.606666564941406,60.606666564941406,60.606666564941406,5943288.01574707,22366667.459106445
EBAY,2025-10-25 00:30:05,97.98999786376953,98.7699966430664,96.94000244140625,97.19999694824219,4351800,2.7440640495421276,2.651749012559935,8.191275570962404,5.707322189678538,4392800.0,40004935.09238669,397577850.49543893,3693925.616539319,97.63666534423828,97.63666534423828,97.63666534423828,342034326.57699585,848479435.6994629
NKTR,2025-09-24 00:30:07,59.81999969482422,61.150001525878906,57.58000183105469,60.33000183105469,1876500,3.4944208018582334,11.242528634509842,1.8235474753803276,33.77978765142275,8552000.0,6531531.542856147,126833600.27539653,2285946.464044555,59.686668395996094,59.686668395996094,59.686668395996094,9115938.047409058,132131682.1357727
LBTYA,2025-08-07 00:30:07,11.050000190734863,11.09000015258789,10.8100004196167,10.899999618530273,3006900,0.3419860552501939,0.4165472231507759,1.863738403920687,6.674492433374074,32983600.0,2864850.4864499625,125723183.34774473,322355.415588451,10.933333396911621,10.933333396911621,10.933333396911621,11219693.609333038,61556761.777210236
ZYME,2025-08-12 00:30:05,12.510000228881836,13.069999694824219,12.5,13.020000457763672,366800,0.6170939599636194,0.8184250855604501,12.038452259057241,-1.643056032002484,4360700.0,3914043.4236246413,14877176.365428176,18076.521041468262,12.863333384195963,12.863333384195963,12.863333384195963,3311171.981048584,15733967.502593994
OLMA,2025-09-04 00:30:06,6.320000171661377,6.400000095367432,5.985000133514404,6.349999904632568,3051200,0.3995414742445789,0.5080952427475063,3.1752091126020314,15.067498617682034,9462700.0,5007543.708109597,56402421.139248684,143378.28663302743,6.245000044504802,6.245000044504802,6.245000044504803,914508.0030441284,19375119.709014893
MUSA,2025-10-24 00:30:05,380.1600036621094,386.6099853515625,379.5,379.5,276200,11.57848968721287,8.199343608768238,10.2633922914677,-0.44896391265175223,-1481400.0,-1317171.2514509265,-15249542.987780472,8525.030227949392,381.8699951171875,381.8699951171875,381.8699951171875,55859953.44543457,142656482.2998047
RH,2025-09-15 00:30:05,218.6999969482422,226.6300048828125,215.50999450683594,222.8300018310547,986800,12.569562200932898,8.944244324027153,8.474073974832015,-2.5943646613662614,-1787400.0,-1209874.7405973584,43712861.29568871,-4369437.814393519,221.65666707356772,221.65666707356772,221.65666707356772,132445721.925354,894788133.9233398
PATK,2025-08-03 00:30:08,98.60890845957594,98.73846520524478,95.27045769593299,97.7020492553711,400900,3.0829782039540548,1.6512658834818603,2.8757865682852892,-0.5850860538507583,-996400.0,-243811.8868967991,5220876.58862496,-155846.6652447487,97.23699071884961,97.23699071884961,97.23699071884961,13859995.384216309,74505730.81970215
NGD,2025-10-24 00:30:05,6.349999904632568,6.550000190734863,6.300000190734863,6.489999771118164,13816000,0.339101632296488,0.35063061847046273,8.413094685817212,-7.60908560479088,382577800.0,143546654.92603812,711117215.7330533,-1552476.3255668352,6.446666717529297,6.446666717529297,6.446666717529297,78026464.4607544,195836360.46705246
UAA,2025-09-16 00:30:10,4.880000114440918,4.929999828338623,4.820000171661377,4.860000133514404,10944200,0.20050122867093115,0.09826254583497773,31.88909532398665,-3.5427188362194197,-124770100.0,-118893434.31053738,-1052028319.343306,-583308.7971453333,4.870000044504802,4.870000044504802,4.870000044504802,41438375.686359406,94184573.14801216
SVV,2025-08-03 00:30:08,11.140000343322754,11.479999542236328,10.319999694824219,11.470000267028809,2019600,0.4944240802451697,0.3561919862297354,11.03492662893903,11.586732348251818,4301500.0,1306850.377511381,21663197.327834237,378268.5681198344,11.089999834696451,11.089999834696451,11.089999834696451,2208143.942642212,23164812.53929138
ATR,2025-09-11 00:30:14,136.2453102876287,137.76966245161407,135.3685531518816,136.59402465820312,477500,2.775387192253218,1.6209156296256646,14.590304698533219,-1.0847453027434728,1861000.0,447213.58517558395,-9833199.36684908,-128028.20896943632,136.57741342056627,136.57741342056627,136.57741342056627,34177245.54748535,120711021.14868164
BOLT,2025-08-17 00:00:06,5.210000038146973,5.451000213623047,5.099999904632568,5.150000095367432,48500,0.3654235155553565,0.4044471870721633,16.70669441073251,-11.297891368677911,-554970.0,-582116.1070664279,-1240399.6665407915,-2163.308396921904,5.233666737874349,5.233666737874349,5.233666737874349,10079.999828338623,344223.0019569397
ELME,2025-08-06 00:30:07,16.216255023090458,16.493287525248554,16.00848206181903,16.077739715576172,3256500,0.3915855731850988,0.42872737791059556,4.446326191004531,1.2934466697582718,-1202500.0,-1547775.9073587214,43915618.41536872,676910.7728807227,16.193169767547918,16.193169767547918,16.193169767547918,7121363.967895508,95389214.92767334
BSM,2025-08-15 00:30:06,12.5,12.529999732971191,12.229999542236328,12.279999732971191,438400,0.2565586841096513,0.21776603002246342,9.447550903178495,0.5512740582824102,-2753600.0,-3510462.6713900226,-11612905.049201587,-7840.5162357657155,12.34666633605957,12.34666633605957,12.34666633605957,4732676.112365723,9956958.044147491
SINT,2025-09-23 00:30:08,4.769999980926514,4.914999961853027,4.539999961853027,4.880000114440918,83600,0.5374808230716868,0.45572533743737564,19.453332591720766,9.848060924793971,34937500.0,-14204488.605435869,601847373.5344064,490868.6109901204,4.778333346048991,4.778333346048991,4.778333346048991,278418.9950942993,200012467.19799042
BTM,2025-10-03 00:30:06,3.8299999237060547,3.930000066757202,3.740000009536743,3.8499999046325684,2151400,0.23060668482314722,0.16474784044797974,38.469558153577495,3.3695769047402284,-3725700.0,-9306244.080407917,13125881.585166933,234418.43416411968,3.8399999936421714,3.8399999936421714,3.8399999936421714,1218202.9901266098,19604621.657395363
FRT,2025-09-16 00:30:09,99.73501691460984,99.97233786303018,98.60773297924207,98.79561614990234,492800,1.5397792068784824,1.7459506460608976,1.3206222265143372,0.04506081854610917,-6375700.0,-3029866.1660920815,-980015.3950345976,-61944.71612558562,99.12522899739152,99.12522899739152,99.1252289973915,35751158.4777832,90271118.8583374
USEG,2025-08-14 00:30:07,1.1699999570846558,1.2300000190734863,1.149999976158142,1.2100000381469727,268200,0.08160843799401099,0.0550860739057967,45.83460687276414,-0.12381038427741378,101900500.0,-108210413.07184976,5949628315.152919,21050.774255366367,1.196666677792867,1.196666677792867,1.196666677792867,169854.9964785576,2236872.0888853073
PGEN,2025-08-20 00:30:07,3.140000104904175,3.25,2.940000057220459,3.2100000381469727,8919700,0.2659105928004618,0.5619728045942819,6.733070652881915,59.58240206817654,208499500.0,-14774388.346535433,10526369480.042969,17618811.547683787,3.133333365122477,3.133333365122477,3.133333365122477,3127761.0697746277,510731811.94024086
CBSH,2025-09-30 00:30:08,59.40999984741211,59.849998474121094,59.16999816894531,59.7599983215332,804300,1.0029284114194905,0.7918098108589461,9.822511278406045,0.00573131122698082,-166400.0,-144322.9112777029,-7283427.497158423,-55243.74094234258,59.59333165486654,59.59333165486654,59.59333165486654,37679039.5111084,158315865.77644348
KNX,2025-10-24 00:30:05,44.220001220703125,45.619998931884766,44.02000045776367,45.33000183105469,5108900,1.702650164899759,2.809889495418966,4.188862679869634,3.5652727588740607,-19613700.0,-4888830.8376862295,26641370.167149514,-2216426.6548906807,44.99000040690104,44.99000040690104,44.99000040690104,97610894.55757141,497458214.02778625
SMTI,2025-08-19 00:30:05,31.56999969482422,32.25,30.649999618530273,30.860000610351562,23800,1.6174588569577084,2.6927670452704997,15.84748542271175,15.625997330119255,-241100.0,-274998.6675278453,554660.7494158187,41010.18512469904,31.253333409627277,31.253333409627277,31.253333409627274,397224.0074157715,2764272.0066070557
PK,2025-10-02 00:30:09,11.020000457763672,11.210000038146973,10.994999885559082,11.09000015258789,2848300,0.29397996027058015,0.2847378459787142,4.571705050901759,-3.4109154170681872,-9275700.0,7785490.410754191,59551207.14190288,-108588.85933633712,11.098333358764648,11.098333358764648,11.098333358764648,25368979.956817627,54169916.16821289
NPCE,2025-08-14 00:30:06,9.319999694824219,9.319999694824219,8.720000267028809,9.029999732971191,180100,0.5921146252041467,0.24818230684253315,50.9328737498482,0.39468301305482817,-6113900.0,638156.5921718975,-63079549.03367148,9029.95956418701,9.023333231608072,9.023333231608072,9.023333231608072,942908.0253601074,3883643.872833252
NDSN,2025-08-26 00:30:04,224.99231429678576,227.9514144355109,224.17531252709134,225.52037048339844,607300,5.549575570543129,5.371877483411584,3.4624230507335927,4.721611133125754,4522900.0,-3349835.331113812,11089782.183405679,1178315.4373186019,225.88236581533354,225.88236581533354,225.88236581533351,41064822.21984863,333528467.04559326
TAP,2025-10-03 00:30:06,46.11000061035156,46.47999954223633,46.0,46.38999938964844,1684200,1.0463376391733485,1.7437584234187418,12.598318925915676,-0.7541332276396013,-4727700.0,-2800932.905116534,-13534217.345614942,-24207.232877455048,46.289999643961586,46.289999643961586,46.289999643961586,78130036.9720459,250830675.35629272
VLO,2025-10-25 00:30:05,174.22000122070312,176.22000122070312,170.8000030517578,171.0500030517578,2352900,5.152708602759129,4.999208739908575,8.17904377135101,4.717653293069685,15446800.0,18373789.20763201,45727680.48847263,6074395.64988075,172.69000244140625,172.69000244140625,172.69000244140625,216870177.52075195,810231109.8510742
CRVO,2025-09-09 00:30:06,9.850000381469727,10.050000190734863,9.680000305175781,10.0,76300,0.6982798616015045,0.4672908855921475,6.842953759435624,2.7063115442675296,-11863300.0,-12943253.549033172,-36379514.54200489,-4495.676100094475,9.910000165303549,9.910000165303549,9.910000165303549,266551.99127197266,2431941.981124878
MMC,2025-08-19 00:30:05,207.1496445966123,210.89282759796902,207.1496445966123,209.9868927001953,1480500,3.3441780301649597,3.952964158747383,12.831438039586082,3.0258612471051287,-8911000.0,-7630090.963237107,-26846204.8763556,1306795.669985036,209.3431216315922,209.3431216315922,209.3431216315922,310885594.64263916,962630968.4143066
VSEC,2025-10-24 00:30:05,178.82000732421875,183.2899932861328,176.91000366210938,182.99000549316406,141600,6.267767487245221,6.969301848239775,6.525683376382424,11.335934983424186,-674900.0,604432.1288022096,1923067.3919753572,422677.59225235874,181.0633341471354,181.0633341471354,181.0633341471354,16098900.314331055,44747750.0
SLB,2025-08-21 00:30:06,33.095163332632076,33.70032129016298,32.88683138199748,33.54159164428711,11130100,0.8756778758853753,0.9930143099017487,11.253606773991024,0.6399770424305917,50036700.0,5560479.866200173,-96089466.98935898,312844.2019812273,33.376248105482524,33.376248105482524,33.376248105482524,302219951.9672394,608326291.4451599
EQT,2025-10-24 00:30:05,53.75,54.0099983215332,52.90999984741211,53.70000076293945,6192900,2.042317343561032,1.375488216297381,5.121810366603651,-2.2089471618579086,5606200.0,33540367.25201129,42024210.461231515,-2099088.297554067,53.539999643961586,53.539999643961586,53.539999643961586,191829133.45451355,679204654.1545868
SFD,2025-08-14 00:30:06,25.18000030517578,25.829999923706055,25.020000457763672,25.780000686645508,900100,0.624468592445708,0.8095295460148253,1.7585381696486633,5.994399303791466,2786600.0,5767223.05416999,9228682.99848127,59832.443120469135,25.543333689371746,25.543333689371746,25.543333689371746,9810091.843414307,52572841.209602356
BLMN,2025-08-08 00:30:09,6.570208431009433,6.628958375520475,6.276458241551168,6.491875171661377,4310300,0.6233105962251488,1.1488641008941598,20.0031879213186,-26.81311280842037,-27825700.0,-6212673.3544166675,-206631327.04493254,-2985854.777125011,6.465763929577673,6.465763929577673,6.465763929577673,12733731.401824951,70157643.84770393
METC,2025-09-19 00:30:05,30.959999084472656,31.190000534057617,29.75,30.420000076293945,5827900,2.1848004716880745,1.948195569364224,8.698885387038313,17.672088364983036,29206900.0,38430197.91185715,477420612.89902437,3577488.2735968237,30.453333536783855,30.453333536783855,30.45333353678386,40284100.0,196870732.48577118
CHA,2025-09-08 00:30:06,17.344999313354492,17.393999099731445,17.010000228881836,17.1200008392334,1056900,1.080482580630732,2.1474033819584295,34.048949671024815,-18.687212552994737,-19928800.0,-17671956.845468923,-145123133.52508938,-1432980.6510650837,17.17466672261556,17.17466672261556,17.17466672261556,10940465.922927856,93098189.9734497
OSK,2025-09-24 00:30:08,131.63999938964844,131.6699981689453,128.5399932861328,129.1300048828125,979200,3.1650783377161367,3.5632397597874137,5.944303700511634,-5.5984410753374885,1413700.0,2473868.144634308,15806344.948041547,-819906.9151293627,129.77999877929688,129.77999877929688,129.77999877929688,55493436.25640869,174449229.58374023
KPLT,2025-08-15 00:30:06,13.180000305175781,14.550000190734863,13.119999885559082,14.050000190734863,49400,1.0463439538505233,0.859383351090933,4.156226918459998,11.831895717468669,153200.0,333987.50528898725,3283214.9651562124,11738.219898722213,13.90666675567627,13.90666675567627,13.90666675567627,28440.000915527344,1309419.9848175049
AIV,2025-08-05 00:30:06,6.071031451164403,6.214216709136963,6.049553935571684,6.214216709136963,653800,0.1262600580189198,0.07454576971675227,2.6781861957434803,0.6960608619069394,2471700.0,3581017.9737534947,5077275.696663353,108.96365746875026,6.159329117948537,6.159329117948537,6.159329117948537,2813361.115550995,12822144.71282959
NVAX,2025-10-24 00:30:05,8.59000015258789,8.649999618530273,8.430000305175781,8.520000457763672,2759600,0.44881295044086317,0.4075662917356716,11.53476341156082,-2.9557440587757533,32864100.0,-35108820.80911195,401566316.22608334,-4520.520394229214,8.533333460489908,8.533333460489908,8.533333460489908,21339299.240112305,84852100.0
BZH,2025-08-05 00:30:05,22.25,23.3799991607666,22.25,23.100000381469727,494300,1.0296693932223067,0.9716629521049126,7.328173321969637,-3.057262474102785,2786300.0,1853569.3610256137,6774447.280483593,-88845.26629446886,22.90999984741211,22.90999984741211,22.90999984741211,5418862.184715271,19985700.702667236
PECO,2025-09-10 00:30:05,35.20945288079359,35.56224259424012,35.050449012888805,35.328704833984375,652800,0.577495154353644,0.7820430001834651,2.4663941250963943,2.195034042011277,-3682600.0,-667154.5594731966,66192.01974874479,59165.614845378484,35.31379881370443,35.31379881370443,35.31379881370443,17970711.46697998,35686800.24986267
APTV,2025-10-02 00:30:09,87.5,87.7300033569336,85.97000122070312,87.36000061035156,1842700,1.8817186073037437,1.9354478426962052,0.5347056088491225,3.646491479660884,-476200.0,15200059.453076681,57134073.46465325,626020.5585314794,87.02000172932942,87.02000172932942,87.02000172932942,106903723.81591797,445425961.6241455
ABG,2025-09-11 00:30:14,247.77000427246094,253.6300048828125,247.77000427246094,252.85000610351562,123200,7.144845356085708,6.524854206425239,4.5562077492667,0.9756138462375746,1799700.0,-602881.7294021877,-600920.7586844831,1641.8031375409055,251.4166717529297,251.4166717529297,251.4166717529297,20950050.201416016,62703722.076416016
SSYS,2025-08-14 00:30:07,9.670000076293945,9.729999542236328,9.039999961853027,9.220000267028809,1693800,0.5557028246795044,0.5260864589517746,9.821800928672923,-14.964258696707148,-5285900.0,-2539015.0576015613,-39568247.577174425,-690151.0420387465,9.329999923706055,9.329999923706055,9.329999923706055,2366976.058959961,32891859.752082825
BKU,2025-10-24 00:30:05,37.36000061035156,38.209999084472656,37.290000915527344,37.900001525878906,911300,1.2865009712106061,1.1987112538223126,5.601388065454371,-0.17679551660667606,2885800.0,5603420.974451283,-9111148.054346964,-133754.02726593698,37.800000508626304,37.800000508626304,37.800000508626304,19091235.723876953,79319553.36914062
TLN,2025-09-23 00:30:07,424.6600036621094,428.2300109863281,417.0,423.1300048828125,691000,13.614188883467744,17.199536584588795,0.9701993584214416,6.531014239331262,16917000.0,16349004.864885341,158607623.2423244,3135384.2581937755,422.7866719563802,422.7866719563802,422.7866719563802,175181055.46875,2747372250.0
OFIX,2025-09-24 00:30:08,14.770000457763672,14.949999809265137,14.649999618530273,14.800000190734863,251000,0.4953180207707842,0.23187726417351026,3.0276789326196605,-0.016887170741055554,5415600.0,1854833.1671594325,21955698.037456993,-24454.801533069203,14.799999872843424,14.799999872843424,14.799999872843424,3584231.9171905518,10324949.02677536
OABI,2025-08-08 00:30:09,1.8799999952316284,1.9700000286102295,1.850000023841858,1.9700000286102295,368800,0.12714235812939775,0.07526093245774847,9.889444230396563,-1.154037441299226,7976900.0,3238168.2746744966,84874795.72438422,-11938.344394075339,1.9300000270207722,1.9300000270207722,1.930000027020772,431339.98041152954,3650207.9907417297
BKD,2025-08-08 00:30:09,7.099999904632568,7.239999771118164,7.0,7.210000038146973,3750300,0.26616388470759755,0.20501344628369664,5.198809152667782,-5.739311547633267,3722700.0,-1568958.395105632,31521506.817335308,-501582.05817860935,7.149999936421712,7.149999936421712,7.149999936421712,11327126.653862,50389849.8087883
FOUR,2025-10-06 00:30:13,77.68000030517578,79.13999938964844,76.66300201416016,78.66000366210938,1652600,2.715940663998325,4.075475098102047,24.217839810423,-5.022363901275286,-33116200.0,-13218752.70604324,-230516281.46769616,-1272294.6665187294,78.15433502197266,78.15433502197266,78.15433502197266,89064800.0,349013560.65979004
PLMR,2025-10-02 00:30:09,109.83000183105469,112.61499786376953,107.75,112.33000183105469,400400,3.629989435353831,3.311859867574503,20.818982070370136,-3.7559826861648036,1364700.0,-629597.278403579,-9517735.539400788,-385895.10956158803,110.89833323160808,110.89833323160808,110.89833323160808,20856630.60760498,68654530.95321655
GMAB,2025-10-03 00:30:06,32.70000076293945,33.61000061035156,32.61000061035156,33.560001373291016,4157700,0.7167422827539506,1.6518268284276894,1.0864924387270105,15.267048591473314,52520900.0,29598830.179923758,134436305.37123886,2215472.0454616332,33.26000086466471,33.26000086466471,33.26000086466471,21332740.28453827,173202691.4308548
TXRH,2025-10-02 00:30:09,162.38999938964844,165.8800048828125,162.38999938964844,165.05999755859375,989000,3.3296059646225737,3.159910514364886,13.315343609199997,0.5017159843272025,-7231400.0,1063297.6950277705,-27502388.92534496,14130.21445086156,164.4433339436849,164.4433339436849,164.4433339436849,140899167.086792,331829291.51916504
ADUS,2025-09-04 00:30:07,112.56999969482422,112.56999969482422,110.55000305175781,111.8499984741211,203000,3.2684054726880896,2.2132938331235765,3.0413830847428898,-2.071943734517094,-809000.0,35763.73965404864,1299596.7760454067,-43502.80512577594,111.6566670735677,111.6566670735677,111.65666707356769,8384375.866699219,54670009.23538208
EVEX,2025-08-21 00:30:06,4.090000152587891,4.090000152587891,3.930000066757202,3.9600000381469727,1076400,0.43093268680096675,1.0031281314574039,31.48063719444718,-30.72684292358041,-7788800.0,-6934474.238440461,-111434240.63369702,-582577.1804868288,3.993333419164022,3.993333419164022,3.993333419164022,1529136.019706726,23619596.407699585
MLNK,2025-08-13 00:30:07,19.790000915527344,19.809999465942383,19.75,19.780000686645508,3292172,0.60861912886835,1.3193042190521542,7.989929411989199,17.73459523925985,14703860.0,5382738.33016766,379623594.6154951,6263316.974568442,19.78000005086263,19.78000005086263,19.78000005086263,2385369.079307556,303198235.02526283
CZNC,2025-10-25 00:30:05,19.25,19.59000015258789,19.170000076293945,19.469999313354492,30800,0.3691822755492331,0.19013762771494766,5.706099452164278,0.05395602607397792,66800.0,-470329.2877851754,66122.52184607869,-1583.8272020766594,19.40999984741211,19.40999984741211,19.40999984741211,427707.0150375366,2123417.025566101
CXDO,2025-08-07 00:30:08,6.070000171661377,6.630000114440918,6.039999961853027,6.630000114440918,478800,0.3278938816857773,0.24852140587573845,11.192863189529808,14.596838387920485,541400.0,-151114.62484157796,7818142.100590859,58033.12840683032,6.433333396911621,6.433333396911621,6.433333396911621,476519.98405456543,3174444.0547943115
AQST,2025-09-09 00:30:06,4.889999866485596,5.03000020980835,4.75,4.980000019073486,1953600,0.31620945658830385,0.5079191574321871,10.067779803796729,19.610904087828096,21957500.0,7970007.791251515,437100628.6568622,1422568.4834052033,4.920000076293945,4.920000076293945,4.920000076293945,3717179.8989772797,68892405.22093773
ATOS,2025-09-23 00:30:08,0.8500000238418579,0.8700000047683716,0.8199999928474426,0.8199999928474426,957700,0.034828576171912255,0.03454973778022228,12.976356487894446,1.9900497235814132,7426300.0,-14982271.365209123,146147705.60290644,1375.7167357469643,0.8366666634877523,0.8366666634877523,0.8366666634877523,176021.99563980103,917839.9950265884
